SS000000074,SS Panfila sb,20000,2134.42,0,2015,SS,111,0
SS000000075,SS Daerah Tujuan Wisata ,5000,1265.25,0,2016,SS,111,0
SS000000076,SS Tahun Monyet,10000,5304,0,2016,SS,111,0
MS000000034,MS Tahun Monyet,18000,5456.36,0,2016,MS,111,0
SS000000077,SS Gerhana Matahari Total,15000,3594.5,0,2016,SS,111,0
SS000000078,SS GMT Total + KACAMATA,40000,28594.5,0,2016,SS,111,0
MS000000035,MS JIS Ina-Thailand,64000,9200,0,2016,MS,111,0
SS000000079,SS JIS Ina-Thailand,36000,34323,0,2016,SS,111,0
MS000000036,ms imperf thn monyet,18000,7603,0,2016,MS,111,0
MS000000037,MS Pon XIX,36000,4109,0,2016,MS,111,0
SS000000080,SS Pon XIX,10000,3456.25,0,2016,SS,111,0
SS000000081,SS Satelit Indonesia,10000,2120.48,0,2016,SS,111,0
SS000000082,SS Philataipei,10000,2120.25,0,2016,SS,111,0
MS000000038,Ms flora fauna 2016 (kupu kupu),18000,3322,0,2016,MS,111,0
SS000000083,Ss flora fauna 2016,10000,1400.48,0,2016,SS,111,0
SS000000084,SS Panfila Yogyakarta,10000,4905.25,0,2016,SS,111,0
MS000000039,ms imperf Bandung Thailand  night,160000,20160.16,0,2016,MS,111,0
SS000000085,SS JIS Ina-Thailand (CT) 2016,36000,34323,0,2016,SS,111,0
MS000000040,MS Shio Ayam,18000,0,0,2017,MS,111,0
SS000000086,SS Shio Ayam,10000,0,0,2017,SS,111,0
MS000000041,MSDaerah Tujuan Wisata,40000,3335,0,2017,MS,111,0
SS000000087,SS Daerah Tujuan Wisata,8000,1354.83,0,2017,SS,111,0
MS000000042,MS Shio Ayam CT,18000,0,0,2017,MS,111,0
MS000000043,ms kebebasan pers 2017,32000,3729,0,2017,MS,111,0
MS000000044,MS dua abad kebon raya bogor,102000,7618,0,2017,MS,111,0
SS000000088,SS dua abad kebon raya bogor,20000,5511.62,0,2017,SS,111,0
MS000000045,MS Daerah Tujuan Wisata CT,40000,3935,0,2017,MS,111,0
SS000000089,SS Peduli Lingkungan,10000,0,0,2017,SS,111,0
